"fecha";"lugar";"local";"away";"id";"pts";"MIN_local";"FG_local";"PT3_local";"TL_local";"OREB_local";"DREB_local";"REB_local";"AST_local";"STL_local";"TOV_local";"PF_local";"PM_local";"PTS_local";"MIN_visita";"FG_visita";"PT3_visita";"TL_visita";"OREB_visita";"DREB_visita";"REB_visita";"AST_visita";"STL_visita";"TOV_visita";"PF_visita";"PM_visita";"PTS_visita"
2023-03-27;"CO";"Nuggets";"76ers";401469281;227;264;5.40164141414141;3.67460317460317;3.35714285714286;8;36;44;31;6;14;13;-10;114;199;4.10252525252525;2.57142857142857;2.16666666666667;4;17;21;26;4;5;14;6;77
2023-03-27;"OR";"Trail Blazers";"Pelicans";401469282;214;172.5;4.4672619047619;2.95;2.45833333333333;10;23.5;33.5;16.5;6.5;10.5;18.5;-39.5;64;274;6.48279701805377;3.12142857142857;5.97916666666667;11;41;52;32.5;11;11;22.5;94;150.5
2023-03-27;"CA";"Kings";"Timberwolves";401469283;234;257;5.43288347455014;3.30119047619048;4.74072871572872;10.3333333333333;33.5;43.8333333333333;23.3333333333333;9;9;21.8333333333333;2.5;122.666666666667;263.833333333333;5.03470819304153;3.9521645021645;4.86759259259259;7.5;39.1666666666667;46.6666666666667;29;6.16666666666667;13.3333333333333;22.3333333333333;15.8333333333333;138.333333333333
2023-03-27;"CA";"Clippers";"Bulls";401469284;236;222;4.14417293233083;2.32698412698413;3.78888888888889;11;28;39;21;13;12;12;-16;112;245;3.62938596491228;3.6;4.26666666666667;6;45;51;27;5;22;20;-18;100
2023-03-28;"DC";"Wizards";"Celtics";401469285;241;177.5;4.35357142857143;3.5;2.66666666666667;6.5;24;30.5;20;6;11;10.5;22.5;72.5;258;4.77582417582418;3.52380952380952;4.6;8;39;47;32;7;14;16;26;137
2023-03-28;"GA";"Hawks";"Cavaliers";401469286;238;247;5.23013784461153;3.69642857142857;4.93333333333333;8;38;46;27;7;15;22;71;136;213;4.25591451891762;2.03333333333333;5.91666666666667;9;23;32;16;8;11;19;-78;106
2023-03-28;"ON";"Raptors";"Heat";401469287;198;235.5;4.24680629827689;1.43585858585859;4.33333333333333;11;24;35;26.5;10;13.5;20;11;99.5;297;5.8228981544771;3.23382173382173;5.58928571428571;13.5;35.5;49;24;8.5;12.5;26.5;-31;118.5
2023-03-28;"TN";"Grizzlies";"Magic";401469288;221;217;3.86863104216045;2.76488095238095;3.13095238095238;7.5;41.5;49;26.5;3.5;6.5;21.5;49.5;98.5;233;4.75;2.78571428571429;5.35555555555556;6;33;39;22;7;9;19;-17;104
2023-03-28;"OK";"Thunder";"Hornets";401469289;271;218;5.79166666666667;5;5.26666666666667;12;16;28;28;8;9;28;2;105;208;3.27777777777778;2.08333333333333;3.88333333333333;6;34;40;23;7;7;17;30;92
2023-03-28;"CA";"Warriors";"Pelicans";401469290;229;273;5.17321697909933;2.56944444444444;3.38888888888889;9;42;51;26;9;20;27;43;137;269;6.15952380952381;2.13333333333333;7.125;10;33;43;22;9;14;27;-2;112
2023-03-29;"IN";"Pacers";"Bucks";401469291;285;182.166666666667;4.10342712842713;2.96759259259259;3.19444444444444;6.16666666666667;25.1666666666667;31.3333333333333;23.5;6.16666666666667;12.5;15.1666666666667;1;93.5;258.166666666667;5.08538778505083;3.90436507936508;4.55555555555556;12.5;38.5;51;29.3333333333333;7.33333333333333;15.1666666666667;20;-8.5;141.5
2023-03-29;"NY";"Nets";"Rockets";401469292;237;226;4.08730158730159;2.43333333333333;4.65;5;32;37;24;13;12;17;103;110;214;3.49335664335664;1.32142857142857;3.09545454545455;14;28;42;13;4;17;18;-112;85
2023-03-29;"NY";"Knicks";"Heat";401469293;193;260.166666666667;5.25715688519464;2.54428164428164;4.63333333333333;9.83333333333333;34.1666666666667;44;26.8333333333333;8.66666666666667;15.5;24;-7.5;120.833333333333;263;5.31175349991139;3.41269841269841;5.14271284271284;9;28.8333333333333;37.8333333333333;26.6666666666667;8.5;12.6666666666667;18.6666666666667;2.83333333333333;124.333333333333
2023-03-29;"PC";"76ers";"Mavericks";401469294;224;241;5.95238095238095;2.64761904761905;5.35897435897436;5;32;37;28;9;14;24;-35;126;240;4.31320346320346;3.68846153846154;3.23484848484848;5;26;31;26;8;12;22;35;133
2023-03-29;"IL";"Bulls";"Lakers";401469295;231;231.5;4.73821828326472;4.10833333333333;3;6;29;35;32;7;9;21;26.5;106;274;4.42439227439227;1.93968253968254;3.5;9;31;40;28;7;20;21;-41;125
2023-03-29;"TN";"Grizzlies";"Clippers";401469296;273;170;3.83333333333333;2.53333333333333;1.04761904761905;2;17;19;18;7;8;14;-28;82;174;4.0796176046176;1.67857142857143;4.5;7;27;34;19;6;10;14;28;81
2023-03-29;"OK";"Thunder";"Pistons";401469297;213;221;5.45833333333333;4.5;5.6;12;17;29;29;9;9;25;-12;97;151;3.01486408328514;1;2.6875;13.5;21.5;35;22;6;8.5;10.5;-50.5;65.5
2023-03-29;"TX";"Spurs";"Jazz";401469298;245;199;2.95719696969697;1.94027777777778;2.24166666666667;8;27;35;15;5.5;7;17;-17.5;76.5;147;3.01704822954823;1.62261904761905;2.5;8.5;22;30.5;14.5;5;9;11;8.5;58
2023-03-29;"OR";"Trail Blazers";"Kings";401469300;200;241;4.57115705931495;3.12828282828283;3.5;9;24;33;26;12;12;23;-85;116;242;5.31309523809524;3.61666666666667;4.975;12;37.5;49.5;27;9;18;16.5;84.5;133
2023-03-29;"AZ";"Suns";"Timberwolves";401469299;207;289;6.2245316001508;5.9015873015873;4.95238095238095;11;41.5;52.5;45.5;13.5;26;25.5;-24.5;159.5;233;4.91468253968254;3.08333333333333;7.3;3;37;40;28;11;12;20;36;122
2023-03-30;"WI";"Bucks";"Celtics";401469301;239;329.5;4.60480144855145;3.91666666666667;6.07894736842105;13;52;65;34;7;21;30;34.5;156.5;381;5.2386743158802;3.37738095238095;4.15555555555556;12;53;65;37;9;25;36;-6;191
2023-03-30;"CO";"Nuggets";"Pelicans";401469302;195;259.5;4.29076479076479;2.82440476190476;3.78333333333333;10.5;25.5;36;22.5;8;11.5;20;45;96.5;237;4.75937074191718;1.56666666666667;6.32083333333333;11;31.5;42.5;25;8.5;16;19;-40;103.5
2023-03-31;"NC";"Hornets";"Bulls";401469303;212;86.5;1.5452380952381;0.25;0.75;4.5;9;13.5;8;1.5;3;10;-11.5;22.5;281;5.8524753389885;2.2047619047619;5.92121212121212;7.5;40;47.5;23;11.5;15;26;12.5;119
2023-03-31;"IN";"Pacers";"Thunder";401469304;238;187.666666666667;3.73402477152477;2.66666666666667;4.55555555555556;12.3333333333333;21;33.3333333333333;24;7;13;14;-84.6666666666667;85.6666666666667;257;5.13319327731092;4.26666666666667;3.63888888888889;14;29;43;35;13;16;26;43;127
2023-03-31;"PC";"76ers";"Raptors";401469305;227;219;4.92857142857143;2.14761904761905;3.94230769230769;5.5;26.5;32;25.5;9;10.5;18.5;-31.5;112.5;233.5;3.64958407605466;1.43585858585859;4.5;11.5;24.5;36;29.5;8;15;18.5;-12.5;89
2023-03-31;"DC";"Wizards";"Magic";401469306;225;194;5.55685425685426;2.72261904761905;3.43333333333333;5;24;29;23.5;8;9;17;13;87;223;4.17310606060606;2.86666666666667;4.90833333333333;6.5;30;36.5;24.5;5.5;13;21;-12.5;113.5
2023-03-31;"MA";"Celtics";"Jazz";401469307;236;278;5.29749373433584;4.0218253968254;4.58333333333333;5;37;42;34;3;9;21;-22;128;188;3.88116883116883;3.58333333333333;3.9;15;30;45;26;3;5;11;11;81
2023-03-31;"NY";"Nets";"Hawks";401469308;231;231;3.90416666666667;2.32738095238095;3.66666666666667;9;28;37;21;10;10;20;-37;110;244;4.59130036630037;2.70595238095238;7;14;34;48;20;7;15;17;-12;136
2023-03-31;"OH";"Cavaliers";"Knicks";401469309;246;171;2.52339572192513;2.0952380952381;1.13333333333333;6;17;23;22;8;7;17;-28;73;268.5;6.26001221001221;2.77460317460317;3.58333333333333;8.5;33.1666666666667;41.6666666666667;25.8333333333333;7.33333333333333;12.5;22.6666666666667;11.5;85.1666666666667
2023-03-31;"TX";"Rockets";"Pistons";401469310;236;223;4.21341991341991;3.05952380952381;4.79545454545454;15;38;53;18;6;12;15;5;102;147;2.99200083542189;1.33333333333333;2.1875;11.5;15.5;27;19;5;12.5;17.5;-25.5;55.5
2023-03-31;"TN";"Grizzlies";"Clippers";401469311;202;309;5.67243867243867;3.92539682539683;5.81547619047619;10;33.5;43.5;42.5;14.5;16;26;-40.5;188.5;254;5.39623015873016;3.56785714285714;6.97777777777778;6.5;33.5;40;27;8.5;18;22;31.5;149
2023-03-31;"MN";"Timberwolves";"Lakers";401469312;234;220;3.61325757575758;2.15833333333333;2.6;9;29;38;27;8;11;17;31;95;298;4.29368409368409;2.73333333333333;5.98214285714286;11;37;48;31;10;21;23;-26;133
2023-03-31;"CA";"Warriors";"Spurs";401469313;245;254;6.7612152553329;3.76904761904762;4.79166666666667;13;47;60;31;12;11;28;133;158;173;4.45647685647686;3.78690476190476;5.5;1;12;13;13;2.5;8.5;10.5;-132;95
2023-03-31;"OR";"Trail Blazers";"Kings";401469314;252;213.5;2.9495218847773;1.41157731157731;4.125;8;27.5;35.5;17.5;7.5;12;17;-137;85.5;239.5;6.09146825396825;3.30039682539683;5.21666666666667;11;43;54;28.5;9;13;13.5;144;127.5
2023-03-31;"AZ";"Suns";"Nuggets";401469315;193;302;6.1657529604898;3.89444444444444;5.53571428571429;13;38.5;51.5;42.5;9.5;24;21.5;-85.5;150.5;170;4.74444444444444;1.83333333333333;3.5;5;13;18;13;6.5;5;9;63;55.5
2023-04-01;"FL";"Heat";"Mavericks";401469316;251;217;4.55735930735931;1.16666666666667;5.05;5;20;25;12;3;14;19;-131;75;266;6.25324675324675;4.64166666666667;4.04166666666667;10;36;46;24;9;11;27;66;143
2023-04-01;"LA";"Pelicans";"Clippers";401469317;236;240;4.98751803751804;3.43333333333333;2.5;12;33;45;36;11;15;21;105;131;218;5.93492063492064;3.575;6.41666666666667;2;25;27;28;10;21;17;-81;106
2023-04-02;"NC";"Hornets";"Raptors";401469318;236;45.5;1.33333333333333;0.75;0.875;0.5;5;5.5;4;0;2;6.5;-12.5;9.5;235;4.9666514041514;2.5172619047619;4.625;15.5;29.5;45;31.5;7.5;12.5;23.5;42;125
2023-04-02;"NY";"Nets";"Jazz";401469319;221;286;4.61944444444444;2.81666666666667;5;12;28;40;28;4;9;18;7;121;155;2.43571428571429;2.43333333333333;2;9;32;41;20;3;7;9;-32;54
2023-04-02;"IL";"Bulls";"Grizzlies";401469320;235;297.5;4.54093406593407;1.99761904761905;7.45944741532977;11.5;44;55.5;31;10;20;23.5;-60;123.5;266;4.63556166056166;3.025;3.21666666666667;6;29.5;35.5;27;10.5;13.5;22.5;43.5;114
2023-04-02;"MN";"Timberwolves";"Trail Blazers";401469321;212;212;4.09212454212454;2.08333333333333;4.04206349206349;6;26;32;25;7;10;28;17;99;133.5;2.68511904761905;1;3.33333333333333;8;19.5;27.5;4.5;6;9;18.5;-65.5;37
2023-04-02;"GA";"Hawks";"Mavericks";401469322;262;257;5.95755910755911;4.32619047619048;5.75;8;35;43;29;7;12;21;28;135;251;6.96014926676825;3.98333333333333;6.25;8;30;38;27;7;13;27;11;158
2023-04-02;"NY";"Knicks";"Wizards";401469323;227;190.666666666667;2.97348484848485;1.10714285714286;2.97222222222222;12.6666666666667;24.3333333333333;37;15;5.33333333333333;6.33333333333333;15.6666666666667;1.33333333333333;69;132;3.35959595959596;1.53253968253968;2.5;6;19;25;8.33333333333333;3;3;10.3333333333333;-7.33333333333333;50.3333333333333
2023-04-02;"FL";"Magic";"Pistons";401469324;230;238;3.45100732600733;2.4;5.01666666666667;11;29;40;27;5;10;21;22;98;164;3.21248313090418;1.81428571428571;2.6875;7.5;19.5;27;11;3;9.5;15.5;-21.5;72.5
2023-04-02;"CA";"Kings";"Spurs";401469325;276;242.5;5.31849364403712;3.44761904761905;5.20909090909091;6.5;29.5;36;24.5;8.5;7;16;58;128.5;155.5;3.26260683760684;3.425;1.25;2.5;11.5;14;17;1.5;4;11.5;-16;53.5
2023-04-02;"TX";"Rockets";"Lakers";401469326;243;216.5;3.99170266008501;2.51785714285714;3.3;17;31.5;48.5;19.5;3;12.5;24;-8.5;114;312.5;4.72717454114513;2.58225108225108;6.66996336996337;11.5;35.5;47;33.5;8;13;21;-0.5;195.5
2023-04-02;"OK";"Thunder";"Suns";401469327;246;265;4.73811776458835;3.20714285714286;6.90837510442774;9.16666666666667;39.1666666666667;48.3333333333333;25.5;7.33333333333333;16;18.1666666666667;-52.8333333333333;142.166666666667;260.166666666667;5.76021112542852;4.51349206349206;6.34166666666667;13;39.1666666666667;52.1666666666667;30;8.16666666666667;14.6666666666667;25.5;64.5;135.666666666667
2023-04-02;"OH";"Cavaliers";"Pacers";401469328;220;245;4.52880452880453;2.575;3.08333333333333;8;37;45;33;5;12;21;62;111;216.666666666667;4.55853775853776;1.86111111111111;3.55555555555556;7.33333333333333;27;34.3333333333333;21;4;10;13;-43.6666666666667;75.6666666666667
2023-04-02;"WI";"Bucks";"76ers";401469329;221;263;4.77921245421245;3.975;4.63888888888889;12;33;45;31;4;14;24;-29;130;239;5.12069597069597;4.13888888888889;4.76666666666667;9;23;32;24;5;5;21;15;133
2023-04-02;"CO";"Nuggets";"Warriors";401469330;222;261;5.40427881297447;4.24494949494949;3.91666666666667;6;27;33;25;10;7;22;90;132;229;5.52791783380019;4.71666666666667;3;9;29;38;26;3;16;24;-43;121
2023-04-04;"NC";"Hornets";"Raptors";401469331;220;174.333333333333;3.9952338511162;3.1031746031746;3.30555555555556;5.66666666666667;20.3333333333333;26;23.3333333333333;2.33333333333333;13;8.66666666666667;-65;85;239.166666666667;4.39438758409347;2.09285714285714;3.58333333333333;16.3333333333333;33;49.3333333333333;37.5;7;12.3333333333333;18.3333333333333;60;113
2023-04-04;"MI";"Pistons";"Heat";401469332;223;199.5;3.99175824175824;1.58333333333333;3.66666666666667;7;22;29;25;4;11;16;-56;77;250;6.13903743315508;2.48809523809524;5.7979797979798;10;34;44;33;4;12;18;54;115
2023-04-04;"FL";"Magic";"Cavaliers";401469333;230;254;3.45100732600733;2.4;5.01666666666667;12;30;42;27;5;10;23;16;98;240;4.77880452880453;2.825;3.08333333333333;9;40;49;34;6;13;21;51;114
2023-04-04;"DC";"Wizards";"Bucks";401469334;268;82.3333333333333;2.77284752284752;1.14285714285714;1.25;6.33333333333333;12;18.3333333333333;5.66666666666667;2;1.66666666666667;3.66666666666667;10.6666666666667;31;210;3.54803067303067;2.04708994708995;2.83541666666667;11.6666666666667;31.3333333333333;43;25.5;6.66666666666667;13;10;-4.83333333333333;105.166666666667
2023-04-04;"NY";"Nets";"Timberwolves";401469335;209;256;3.44137806637807;2.60714285714286;6.46666666666667;13;26;39;25;8;8;27;26;115;254;3.86135531135531;2.16666666666667;3.8952380952381;11;32;43;29;10;12;18;1;120
2023-04-04;"PC";"76ers";"Celtics";401469336;204;243.5;4.22708333333333;1.98928571428571;2.64186507936508;8;32;40;19.5;8.5;7.5;13.5;-34.5;103.5;237;4.34248880204763;4.325;2.75;5;37;42;23.5;3.5;10;22.5;-2.5;102.5
2023-04-04;"IL";"Bulls";"Hawks";401469337;228;276;5.94848909260674;3.20793650793651;3.62142857142857;15;35;50;30;14;9;24;62;124;264;4.59662793347004;3.32023809523809;3.66666666666667;11;43;54;15;5;16;20;-69;104
2023-04-04;"TX";"Rockets";"Nuggets";401469338;227;251;5.18050699300699;2.66190476190476;4.08333333333333;14;34;48;34;6;15;20;-94;127;245;6.78499278499278;3.55;4.66666666666667;12;33;45;40;8;11;11;107;138
2023-04-04;"TN";"Grizzlies";"Trail Blazers";401469339;228;198;3.34623015873016;1.63095238095238;3.63888888888889;6.5;31;37.5;26;6;12.5;14;-29;100.5;93;2.06845238095238;1.6;1;5.5;18;23.5;5.5;1.5;6;10;0;33
2023-04-04;"LA";"Pelicans";"Kings";401469340;224;305.5;6.94798742923743;4.57222222222222;7.06190476190476;13.5;48;61.5;34.5;10.5;17;28;52.5;165.5;258.5;5.82903934833283;4.36428571428571;6.35833333333333;9;26.5;35.5;33.5;7.5;12.5;19;-31.5;137
2023-04-04;"UT";"Jazz";"Lakers";401469341;268;122;2.26904761904762;2.5;2.25;4;20;24;20;2;5;10;5;47;290;4.53861244964186;2.77619047619048;6.2532967032967;12;37.5;49.5;29;8;10;20.5;22;191.5
2023-04-04;"CA";"Warriors";"Thunder";401469342;261;240.833333333333;5.64954984628898;4.22361111111111;4.70833333333333;11.3333333333333;31.3333333333333;42.6666666666667;40.6666666666667;7.5;16;22.3333333333333;53.6666666666667;115.666666666667;262.5;4.99543898367428;3.81111111111111;4.5;15.3333333333333;38.1666666666667;53.5;22.6666666666667;9.66666666666667;15.6666666666667;20.8333333333333;-26.6666666666667;131.5
2023-04-04;"AZ";"Suns";"Spurs";401469343;209;262.333333333333;5.62359496381236;3.75714285714286;6.19722222222222;11;37;48;36.3333333333333;9.66666666666667;14.6666666666667;18.3333333333333;49.6666666666667;157.333333333333;182;2.95833333333333;2.63333333333333;4;6;18;24;21;6;6;15;-35;56
2023-04-05;"MI";"Pistons";"Nets";401469344;231;184.5;3.74166666666667;1.15;4.58333333333333;8;21;29;20;6;8;17;-17;87;288;5.15766178266178;4.14047619047619;6.68095238095238;15;24;39;27;5;10;29;17;158
2023-04-05;"IN";"Pacers";"Knicks";401469345;267;237.5;4.83391608391608;1.41111111111111;6.38888888888889;8;28.6666666666667;36.6666666666667;23.6666666666667;7.33333333333333;8;24.3333333333333;-38.1666666666667;111;191;2.3534255599473;1.30952380952381;4.5;9;24;33;15;9;6;13;15;71
2023-04-05;"GA";"Hawks";"Wizards";401469346;250;185.666666666667;3.12954207098944;1.62380952380952;3.46944444444444;10.6666666666667;23;33.6666666666667;20.6666666666667;7;8.33333333333333;13.3333333333333;7.33333333333333;86.6666666666667;74.3333333333333;1.84920634920635;0.433333333333333;1.08333333333333;4.33333333333333;9.33333333333333;13.6666666666667;4;1.33333333333333;2.66666666666667;4;-8;25
2023-04-05;"MA";"Celtics";"Raptors";401469347;190;185.5;3.63991081382386;2.26666666666667;3.375;9;23.5;32.5;19;6.5;11;12.5;14.5;91;282.833333333333;4.83493281370519;2.66666666666667;2.33333333333333;14.3333333333333;44.6666666666667;59;29.1666666666667;7;18.3333333333333;18.3333333333333;6.33333333333333;117
2023-04-05;"WI";"Bucks";"Bulls";401469348;197;264.666666666667;3.9551282051282;3.12539682539683;5.73809523809524;10.6666666666667;44.3333333333333;55;26.6666666666667;6;7;18;25.3333333333333;119.666666666667;331;3.75308441558442;3.05;4.25;20;36;56;30;9;8;26;-86;124
2023-04-05;"LA";"Pelicans";"Grizzlies";401469349;269;305.5;6.94798742923743;4.57222222222222;7.06190476190476;13.5;48;61.5;34.5;10.5;17;28;52.5;165.5;143;2.40575396825397;0.702380952380952;1.75;0;16;16;8;2;5;14;-36;60
2023-04-05;"TX";"Mavericks";"Kings";401469350;242;293.5;6.10337301587302;4.1234126984127;5.80833333333333;9.5;41.5;51;34.5;4;15;24;2;148;260;5.03207054560955;1.78214285714286;6.03571428571429;8;37;45;23.5;5.5;11.5;18.5;-19.5;127.5
2023-04-05;"CA";"Clippers";"Lakers";401469351;243;266;5.81640442890443;3.12142857142857;5.06689976689977;10.5;38.5;49;34.5;6.5;9;18.5;42;136.5;335.5;5.98514104781853;3.72510822510823;6.4532967032967;11.5;40;51.5;33.5;12;13;19.5;-63.5;210
2023-04-06;"FL";"Magic";"Cavaliers";401469352;212;76;1.88888888888889;1;1;6;9;15;7;2;4;8;20;33;91;1.4;1.86666666666667;2;1;8;9;3;2;1;6;-22;32
2023-04-06;"PC";"76ers";"Heat";401469353;230;224.5;3.76226126814362;1.75972222222222;6.6875;10.5;33;43.5;19;6;15;19.5;46;97.5;269.5;6.44145715395715;3.70813492063492;6.16666666666667;9.5;32.5;42;25.5;6.5;13;22.5;-27.5;107.5
2023-04-06;"TX";"Spurs";"Trail Blazers";401469354;256;199;4.05027195027195;3.50714285714286;6;8;21;29;21;6;11;14;-90;90;54;2.41666666666667;0.75;1;1;8;9;1;1;1;4;40;32
2023-04-06;"UT";"Jazz";"Thunder";401469355;212;159.333333333333;3.12781385281385;2.50462962962963;2.53571428571429;4.66666666666667;14;18.6666666666667;13.6666666666667;5.33333333333333;8.66666666666667;16.3333333333333;-44.3333333333333;71;279.666666666667;4.41604737026732;2.92714692714693;4.03654970760234;17.1666666666667;33.1666666666667;50.3333333333333;28.3333333333333;12.8333333333333;9.83333333333333;23.1666666666667;27.3333333333333;142.333333333333
2023-04-06;"AZ";"Suns";"Nuggets";401469356;234;265;4.34813381063381;2.93055555555556;4.23214285714286;10.5;39;49.5;34.5;6;19.5;17;-9.5;118.5;173.5;3.23968253968254;1.69444444444444;2.5;7;23.5;30.5;11.5;7;8.5;11.5;3;57.5
2023-04-07;"NC";"Hornets";"Rockets";401469357;221;145.666666666667;3.8530303030303;2.38095238095238;2.66666666666667;5;19.6666666666667;24.6666666666667;21.6666666666667;0.333333333333333;8;10.6666666666667;-24;70.3333333333333;217;3.84713203463203;1.88333333333333;3.58333333333333;16;35;51;25;4;17;17;-13;126
2023-04-07;"IN";"Pacers";"Pistons";401469358;237;216;3.9272422022422;1.70892857142857;4.46269841269841;11;33;44;23;6.5;14;15.5;-20.5;108;272;4.59719659425542;2.87559523809524;4.7;15.5;34.5;50;34.5;10.5;16;24.5;39;132
2023-04-07;"DC";"Wizards";"Heat";401469359;222;105.333333333333;2.57142857142857;0.433333333333333;2.08333333333333;6;10.6666666666667;16.6666666666667;8.66666666666667;3.33333333333333;3.66666666666667;6;-10;33.6666666666667;140;3.55826118326118;1.83035714285714;2.54166666666667;3;16.5;19.5;6;2;5.5;14.5;-35.5;46.5
2023-04-07;"GA";"Hawks";"76ers";401469360;267;253.333333333333;4.47478016622753;2.77380952380952;5.05277777777778;11.3333333333333;31;42.3333333333333;24;8;11.3333333333333;18;14;120.333333333333;83.5;1.90606060606061;0.2;1.75;3.5;11;14.5;4.5;5.5;3;6;30.5;34.5
2023-04-07;"MA";"Celtics";"Raptors";401469361;223;237;4.23404169360052;2.16428571428571;1.97916666666667;11;35;46;23;7;12;18.5;19;78;256.5;3.78857997465734;1.95;2.83333333333333;11;38.5;49.5;23;9;14;18;-12.5;103.5
2023-04-07;"NY";"Nets";"Magic";401469362;185;271;5.73079004329004;2.7;8.33333333333333;15;36;51;21;6;16;26;-65;141;168;4.01212121212121;2.16666666666667;2.77777777777778;6;22;28;23;6;8;18;35;78
2023-04-07;"WI";"Bucks";"Grizzlies";401469363;251;178.666666666667;2.98290598290598;2.37539682539683;3.16666666666667;6.66666666666667;32.3333333333333;39;13.6666666666667;5;5;10;-8.66666666666667;67.6666666666667;218;3.07638888888889;1.79761904761905;3.63888888888889;6.5;30;36.5;28;7;12.5;19;-21;99.5
2023-04-07;"LA";"Pelicans";"Knicks";401469364;218;223;4.38021393810867;2.65277777777778;6.33333333333333;13;26;39;22;10;7;12;-98;100;176;4.19038461538462;2.48571428571429;3.3;10;35;45;14;1;14;19;67;80
2023-04-07;"TX";"Mavericks";"Bulls";401469365;227;161.5;3.87539682539683;2.10674603174603;3.225;6.5;19.5;26;15;1.5;11.5;11.5;-0.5;70.5;255;3.34733044733045;2.68333333333333;2.5;20;33;53;20;7;6;21;-66;89
2023-04-07;"CA";"Kings";"Warriors";401469366;216;147.5;3.27774859943978;1.46785714285714;3.875;3.5;17.5;21;11;2;5.5;7.5;-23.5;58;246.5;5.97868998719382;3.74467338217338;3.54166666666667;10.6666666666667;34.6666666666667;45.3333333333333;41.6666666666667;10.1666666666667;18.6666666666667;18.6666666666667;57;135.666666666667
2023-04-07;"CA";"Lakers";"Suns";401469367;228;284;5.99482548103238;3.87619047619048;7.23736263736264;8;42;50;34;9;14;21;42;173;166;3.14010989010989;1.94642857142857;1.83333333333333;11;17;28;17;6;10;21;-39;62
2023-04-08;"UT";"Jazz";"Nuggets";401469368;232;156;2.98344155844156;2.00462962962963;2.08333333333333;4;12.6666666666667;16.6666666666667;14.6666666666667;5.33333333333333;9.66666666666667;17.6666666666667;-46.3333333333333;65.6666666666667;275.5;5.88289801985454;3.43015873015873;5.03333333333333;12;45.5;57.5;31.5;9;13.5;19;93.5;129.5
2023-04-08;"TX";"Spurs";"Timberwolves";401469369;282;190;4.37994227994228;4.07857142857143;5.5;8;20;28;18;7;11;15;-68;89;267;4.86135531135531;3.16666666666667;4.6452380952381;12;33;45;29;11;13;22;16;134
2023-04-08;"CA";"Clippers";"Trail Blazers";401469370;261;214;3.99747474747475;2.71904761904762;6;14;27;41;28;6;8;16;67;103;93;1.84722222222222;0.5;1;3;11;14;4;4;2;7;-5;32
2023-04-09;"MA";"Celtics";"Hawks";401469371;234;123;3.4047619047619;2.53809523809524;1;5;12;17;15;4;5;10;50;68;141;2.87738095238095;1.01904761904762;4.25;11;20;31;8;4;2;10;-32;63
2023-04-09;"NY";"Nets";"76ers";401469372;239;147;3.30515873015873;1.43333333333333;2.58333333333333;7.5;17.5;25;11.5;3;6;16.5;-7;77;61.5;2.03333333333333;1.125;0.5;1.5;8.5;10;4.5;0;0.5;3.5;7.5;15.5
2023-04-09;"OH";"Cavaliers";"Hornets";401469373;201;160;3.21280386280386;1.8;2.77272727272727;9;21.5;30.5;10.5;1.5;4.5;14.5;48;70.5;150.5;3.38095238095238;0.666666666666667;2.41666666666667;6;28.5;34.5;24.5;3;10.5;16;-34;42.5
2023-04-09;"FL";"Heat";"Magic";401469374;233;270.5;4.28613542964566;2.29799783549784;6.53571428571429;7.66666666666667;36.1666666666667;43.8333333333333;23.3333333333333;8.66666666666667;16.1666666666667;21;-16.6666666666667;95;215.833333333333;3.95103763339057;3.04126984126984;3.25;8;27;35;22;8.33333333333333;14.6666666666667;19.3333333333333;11.6666666666667;87.6666666666667
2023-04-09;"NY";"Knicks";"Pacers";401469375;277;181;2.70328282828283;1.3246336996337;3.91785714285714;12;23.5;35.5;20;9;8;15;14;101.5;196.5;4.22372333548804;2.99166666666667;4.69444444444444;4.5;25;29.5;16.5;4;10.5;17.5;-38.5;95.5
2023-04-09;"ON";"Raptors";"Bucks";401469376;226;149.333333333333;2.54371980676328;1.28703703703704;2.91111111111111;10.3333333333333;18.3333333333333;28.6666666666667;8;4;4.33333333333333;12.3333333333333;-33;72.6666666666667;138.5;2.58856837606838;1.51262626262626;2.25;5.33333333333333;25.8333333333333;31.1666666666667;14.8333333333333;1.16666666666667;4.66666666666667;8.16666666666667;-0.166666666666667;46.1666666666667
2023-04-09;"DC";"Wizards";"Rockets";401469377;223;124;2.38888888888889;1.81666666666667;2.6;9;12;21;15;10;2;10;33;40;175;3.25617408906883;0.25;4;13;28;41;24;3;11;9;-1;73
2023-04-09;"IL";"Bulls";"Pistons";401469378;184;262;5.99543793195109;2.5;4.41666666666667;12.5;36.5;49;29;13;15;23.5;52.5;123.5;188;3.95128205128205;2.075;2.58333333333333;7.5;29.5;37;21;7;11;21;-17;68.5
2023-04-09;"TX";"Mavericks";"Spurs";401469379;255;141;3.84663865546218;2.71666666666667;3.19422799422799;6;24.5;30.5;11.5;4.5;9.5;15.5;32.5;78;230.5;4.46637837652544;3.40654761904762;3.77916666666667;14.5;27;41.5;21.5;4.5;11.5;24.5;-63.5;114.5
2023-04-09;"MN";"Timberwolves";"Pelicans";401469380;221;272;5.11791208791209;2.23333333333333;5.05;8;32;40;27;7;13;18;13;115;242;5.0465057817999;2.93055555555556;6.75;9;31;40;26;8;13;19;-73;107
